term,example
기뢰,"넵튠의 기수 터릿에는 20mm 기관포가 고정으로 장착됐고, 내부 무장창에는 폭탄, 기뢰, 폭뢰를 탑재할 수 있었다."
기뢰,어뢰 탑재량을 줄이지 않고도 기뢰를 탑재하기 위해 선체 외부에 24발까지 적재가 가능한 기뢰 적재 장비를 장착할 수 있다.
기뢰,잠수함 내부에는 어뢰와 대함미사일을 합쳐 14발 또는 기뢰 28발이 탑재된다.
기뢰,"기뢰는 어뢰발사관과 함수에도 적재가 가능하지만, 종류에 따라서는 선체밖에 적재할 수도 있다."
기뢰,한편 필요에 따라 중어뢰 발사관을 사용하여 은밀하게 기뢰를 설치할 수 있다.
기뢰,"어뢰발사관은 중어뢰 이외에 토마호크(Tomahawk) 잠수함 발사 순항미사일, 기뢰를 발사할 수 있다."
기뢰,"한편 어뢰실 내부의 배치를 개선하여 최대 50발의 어뢰,미사일 또는 100여발의 기뢰를 탑재할 수 있다."
기뢰,한편 적 기뢰를 탐지하는 MG-7 소나를 별도로 탑재하고 있다.
기뢰,장보고급은 독일제 SUT 어뢰 외에 국산 무선유도 어뢰 K-731 백상어와 국산 기뢰 K-721 잠룡을 운용할 수 있다.
기뢰,"이란이 호르무즈 해협 봉쇄를 선언하고, 이라크가 이란의 원유 선적항에 기뢰를 부설하자 1987년부터 미국의 대응 작전이 시작되었다."
기뢰,미국은 특수전사령부(SOCOM) 소속 MH-6/AH-6 특수전 헬기를 출동시켜 기뢰를 설치하거나 민간 유조선을 공격하려는 시도를 차단하였다.
기뢰,한편 미 해군도 홍해에 부설된 기뢰를 제거하면서 MH-53E 소해헬기의 작전을 지원하는 해상 기지의 필요성을 인식하였다.
기뢰,1980년대부터 미 해병대는 적지 해안에 대한 강습상륙을 실시함에 있어 아군 함정을 적 기뢰와 해안 방어 전력으로부터 보호하기 위한 목적으로 “초 수평선(Over the Horizon)” 작전이라 명명한 새로운 해상 강습상륙 작전 개념을 연구하기 시작했다.
기뢰,"내부 무장창에는 기뢰, 폭탄, 그리고 핵탄두를 갖춘 폭뢰, 스팅레이(Sting Ray) 어뢰와 하푼(Harpoon) 대함미사일도 달았다."
기뢰,유사시 소련 해군의 잠수함이 서유럽 해군의 주요 해군 기지 앞에 기뢰를 설치한다는 것만으로도 큰 위협을 줄 수 있었다.
기뢰,"아큘라급 공격원잠은 어뢰 발사관을 사용하여 대함 미사일, 기뢰를 발사할 수 있으며 최대 40발의 어뢰, 기뢰, 미사일을 탑재한다."
기총,"당시는 아직 유도식 공대지 미사일 기술이 걸음마 단계였기 때문에 급강하를 실시하여 표적 가까이 저공비행을 한 후 중력에 의존하여 재래식 폭탄을 떨구거나 기총 소사를 가하는 방식을 취했는데, 아직 미사일 기술이 진전하기 이전까지 이 임무를 수행하기에는 A-4 스카이호크가 적격이었다."
기총,"전방 동체를 완전히 재설계했으며, 조종사와 무장사 기총수 좌석이 완전히 분리됐다."
기총,"현장에 고립된 레인저를 구하기 위해서 F-16과 F-15가 동원되어 레이저 유도폭탄을 떨구기도 했지만, 폭탄의 위력이 강력하여 아군에게 피해를 입힐 위험이 있자 전투기들은 지상의 목표를 향해 기총소사를 실시하기도 했다."
기총,"그러나 실제로는 기총등 무기가 없는 형상에서 적재공간에 간신히 수납할 수 있으며, 최근 방탄업그레이드가 실시된 험비는 프로파일이 높아짐에 따라 수납할 수 없다."
기총,7mm 짜리 기총은 더 이상 효용성이 없다는 판단을 내림에 따라 최소 20mm 기관포를 장착하기를 희망했다.
기총,"크루세이더가 등장한 시점은 아직 공대공 미사일 기술이 성숙하지 않은 단계였기 때문에 전투기가 근접전을 벌이며 기총으로 싸워야 했으며, F-8은 베트남에서 소련제 전투기들과 교전을 벌이며 아직 이 근접전 개념이 효과가 있다는 사실을 직접 증명했다."
기총,"전쟁기간동안 생산된 소화기는 1천1백만 여정이 넘으며, 항공기용 기총이 1만5천여 정, 대전차 무기는 13만 여 정이 생산되었다."
기총,"YAH-1으로 재지정된 기체에는 기총을 제거하고 스패로우(Sparrow) 미사일을 장착했으며, 양쪽으로 갈라진 엔진 흡입구(inlet)를 채택해 속도와 고도에 관계없이 엔진의 성능을 최적화 해 최고속도를 마하 2를 상회할 수 있도록 했다."
기총,"F-4는 현대의 요격기들과 마찬가지로 처음부터 기관총을 내장하지 않았는데, 이는 당시 흐름 자체가 미사일을 이용한 교전에 중점을 두는 분위기였고, 기총을 동체에 장착할 경우 발사 반동이 레이더에 악영향을 줄 수 있다는 이유로 처음부터 내장시키는 것을 고려하지 않았다."
기총,특히 베트남 전쟁 초창기에는 열 추적이나 레이더 유도식 미사일의 신뢰성이 떨어졌기 때문에 기총의 사용이 필요했다.
기총,하지만 비행 시 발생하는 항력 때문에 외부에 설치한 기총은 필히 적중률이 떨어질 수 밖에 없었기 때문에 결국 F-4E형부터는 20mm M61A1 기관총을 동체 내에 내장시키게 되었다.
기총,미 공군과 달리 해군은 교전능력보다는 장거리 방공능력에 중점을 두고 있었으므로 동체 내에 기총을 장착시키지 않았다.
기총,"이 문제는 시대가 흘러감에 따라 반도체와 레이더 기술이 발달하면서 유도 미사일의 정확도가 높아졌고, 초음속 기체 간의 전투에서 기총으로 교전을 벌이는 빈도 자체가 크게 낮아져 대부분의 전투기가 최소한의 자위(自衛)용도 정도로만 기총을 운용하게 되었지만, 이 문제는 베트남 전쟁이 종전될 때까지 심각한 논란을 낳았다."
기총,"아울러 신형 기체는 항모에서 이착함이 가능해야 하며, 기총 대신 공대공 무장을 장착하여 사거리가 최대 250 해리(海里)까지는 도달해야 했고, 전투정찰을 실시하다가 필요하면 공중전을 치를 수 있어야 했다."
기총,전투 능력에서도 크루세이더 쪽은 기총과 미사일을 모두 복합적으로 장착하고 있었으므로 함대 방어용으로 국한 한다면 크루세이더 쪽이 더 우수했을 것이라는 데 대해 전문가들도 거의 이견을 보이지 않는다.
기총,"크루세이더 시리즈는 제트기의 기관총이 의미 없다는 ‘기총 무용론’에 근거하여 개발됐으나 20mm 기관포가 4정 설치됐으며, 그 외에도 AIM-7 스패로우 미사일이나 AIM-9 사이드와인더(Sidewinder) 단거리 공대공 미사일이 다수 장착되어 주요 무장으로 활용됐다."
기총,"게다가 “기총의 시대”가 끝났다는 것이 대세였던 만큼 폭장량이 훨씬 더 크고, 공대지와 공대공 임무 수행 능력이 우수한 팬텀 쪽이 분명 더 우세한 점이 있었다."
기총,초기 모델에는 후방 기총이 유지됐으나 대부분 ECM 설치를 위해 나중에 제거했다.
기총,일부 기체는 후방 기총을 놔두었으나 대부분 ECM 설치를 위해 제거했다.
기총,"UH-1B에는 M134 개틀링 기관총이 장착되었으며, 기총좌는 캐빈 도어 양측에 설치되었다."
기총,"AN/APS-20 대신 소형 AN/APS-70 레이더를 장착했으며, 최초 P2V-5의 기총 터릿을 설치했었으나 투명 창으로 교환이 가능하게 설계했다."
기총,"기수에 지형회피 레이더가 설치됐고, 자체방어용 채프(chaff) 사출기가 설치되었으며 주익에 기총 포드가 장착됐다."
기총,기수의 기총과 배면 터릿 또한 항공기 중량을 줄일 목적으로 제거됐다.
기총,"Mi-24VD:1985년에 생산된 형상으로, 후방에 방어용 기총이 설치됐다."
기총,"그 이유는 1980년대에 들어서면서부터 기총으로 싸움을 벌이는 일명 “도그 파이트(Dog fight)” 양상이 거의 사라진 반면, 장거리 고성능 레이더 및 미사일 기술이 발달함에 따라 중장거리에서 먼저 적을 발견하는 쪽이 사실상 전투에서 승리하는 환경이 되었기 때문이다."
네이비실,"베트남지원사령부의 SOG(Special Operations Group,), 그린베레, 네이비실, LRRP등 적진 깊숙히 침투하는 부대일수록 화력을 보장하기 위해 M60을 애용했다."
네이비실,M25는 주로 특수전부대에서만 활용되어 그린베레나 네이비실팀에서 애용했다.
네이비실,비교적 가벼운 무게와 안정된 연사능력으로 인하여 스웨디시 K는 네이비실이나 그린베레는 물론 LRRP까지 다양한 특수부대들의 사랑을 받았다.
네이비실,그러나 의아스럽게도 정작 가장 필요로 할 것 같은 SOCOM 산하의 그린베레나 네이비실은 HK416이 사용되지 못하고 있다.
네이비실,"Mk14 EBR은 이러한 M14계열의 저격소총으로, 좀더 휴대성을 강조한 총기로서 미 해군 네이비실팀의 요청에 따라 2000년부터 미 해군 수상전센터 크레인 디비전의 주도 하에 개발되었다."
네이비실,"이에 따라 미군은 아프가니스탄과 이라크 등지에서 Mk 15를 활용하였으며, 네이비실 이외에도 해군 EOD팀에서도 기폭처리 등의 임무에서 활발히 사용했다."
네이비실,이미 맥밀란 M88을 사용중이던 네이비실 팀은 이를 대체하여 Mk 15 Mod 0 SASR으로 제식채용하였다.
네이비실,"Mk14 EBR은 애초에는 네이비실이나 공군 PJ/CCT 등 특수부대에서 애용되었지만, 점차 정규부대로 배치되기 시작했다."
다연장로켓포,정밀 타격이 가능한 최신 다연장로켓포와 달리 BM-13은 명중률을 기대하기 어려울 정도였다.
대륙간탄도미사일,LGM-118A 피스키퍼(이하 MX)는 4단추진의 고체연료 대륙간탄도미사일이다.
대륙간탄도미사일,"1957년 초에는 사거리 8,000km 이상인 세계 최초의 대륙간탄도미사일(ICBM)인 R-7 세묘르카(Semyorka, 나토 분류명 SS-6 삽우드 Sapwood)가 완성되었다."
대륙간탄도미사일,"미국이 폭격기 전력을 꾸준히 늘리면서 이를 추격하는 것이 어렵게 되자, 소련은  ICBM(Inter-Continental Ballistic Missile, 대륙간탄도미사일)을 먼저 개발하여 1957년 10월R7 세묘르카의 발사(정확히는 인공위성인 스푸트닉 1호 발사)에 성공했다."
대륙간탄도미사일,"레바논의 헤즈볼라(Hezbolla)와 가지지구의 하마스(Hamas)는 테러, 로켓공격 등 저강도 분쟁(Low-Intencity Conflicts)을 지속적으로 이어나가고 있고, 이란은 핵과 대륙간탄도미사일(ICBM)로 중동지역의 위기를 고조시키고 있기 때문이다."
대함미사일,"한편 자국산 90식 함대함미사일과 3인치 고속발사 함포를 주무장으로 탑재하고 각종 지휘통신장비와 레이더, 적외선감시장치 및 전자전 장비를 장착했다."
대함미사일,"이러한 교훈에 따라 신형 고속정은 기존의 주무장인 함대함미사일과 함포 이외에 적외선 감시장치, 위성통신장비, 검문용 고속단정, 방탄판 등 정선 검문에 필요한 장비를 추가해야 했기 때문에 이에 필요한 예산이 증액되었다."
대함미사일,"F-8K: F-8C를 업그레이드하면서 불펍 대함미사일을 운용할 수 있게 했으며, J57-P-20A 엔진과 AN/APQ-125 레이더가 추가됐다."
대함미사일,"어뢰 발사관에는 8발의 어뢰나 대함미사일이 장전되고, 잠수함 내부에 보관된 어뢰와 대함미사일은 수동으로 재장전 된다."
대함미사일,"209급 잠수함의 어뢰 발사관은 기본적으로 소음 발생을 줄이기 위해 어뢰발사관 안에서 어뢰가 구동되어 발사되는 스윔 아웃(Swim Out) 방식으로 제작되었지만, 대함미사일 발사를 위해 압축공기식 발사관으로 개조가 필요하다."
대함미사일,"일본 해상자위대는 1980년대 후반부터 기존에 보유하던 구형 어뢰정(PT, Patrol Torpedo)이 점차 노후화되자, 이를 함대함미사일을 주무장으로 탑재하는 미사일 고속정(PG, Patrol Guided missile)으로 대체한다는 계획을 수립했다."
대함미사일,"함수부는 533mm 어뢰발사관 6개, 어뢰와 대함미사일을 최대 18발까지 실을 수 있는 무장실, 함수 배터리실, 그리고 두 개의 밸러스트 탱크를 가지고 있다."
대함미사일,어뢰발사관은 고객 요구에 따라 압축공기로 SM39 엑조세 대함미사일 또는 어뢰를 발사할 수 있는 공압식과 어뢰가 자체적으로 발사관을 빠져나가는 스윔 아웃(swim-out) 방식을 골라 선정할 수 있다.
대함미사일,"2 mm) 함포, 30 mm 기관포, 8연장 함대함미사일 발사관, 3연장 어뢰발사관 등을 선택하여 탑재한다."
대함미사일,"1980년대에 선체를 개수해 BGM-109 순항미사일, RGM-84 대함미사일 등을 추가했지만 화력 지원 측면에서 16인치 함포의 역할은 여전했다."
대함미사일,1971년에 벌어진 제3차 인도-파키스탄 전쟁에서도 상당한 활약을 펼치면서 대함미사일은 오랫동안 전투함의 주무기로 활약하던 함포를 밀어내고 가장 중요한 주력 무기로 등극했다.
대함미사일,"특히 중국이 반접근/지역거부(A2/AD) 전략을 고수하는 상황인 데다 초음속 대함미사일 개발에 집중하는 모습을 보이고 있어 수상함의 위험이 높아진 상태인데, 그런 관점에서는 스텔스 설계를 반영한 줌월트 같은 함정이 사거리 밖에서 대량의 스탠드오프 미사일을 운용하는 것이 하나의 대책이 될 수 있기 때문이다."
대함미사일,"한편 미 해군성은 지속적으로 증가하는 EFV의 개발 가격도 문제지만, 미래 상륙전 환경은 해병대가 적이 밀집한 해안에 상륙할 일도 낮으며, 경쟁국들이 초음속 대함미사일 개발에 박차를 가하고 있으므로 애당초 아군 함정들이 근해까지 접근하지 않고 최대한 원거리에서 미사일로 해안을 타격하는 상황이 대세가 될 것으로 보았다."
대함미사일,하지만 1960년대 이후 대함미사일이 본격 전력화되면서 레이더와 요격기만으로 함대를 방어하기가 어려워졌다.
대함미사일,대함미사일은 보잉(Boeing) UGM-84C 서브 하픈(Sub Harpoon) 또는 에어로스파시알(현 MBDA) SH-39 엑조세(Exocet) 대함미사일을 운용한다.
대함미사일,특히 미국의 항공모함 함대를 공격하기 위해 소련이 수립한 다량의 초음속 대함미사일을 수상함과 폭격기에서 일거에 투사하는 전략은 엄청난 공포를 불러왔다.
대함미사일,"하지만 관련 기술력이 향상된 1970년대 중반에 연구가 재개되어 원거리에서 목표물을 추적할 수 있는 고성능 레이더, 초음속 대함미사일까지 요격할 수 있는 초정밀 대공미사일 그리고 위험도를 정해 전투 순위를 자동으로 정할 수 있는 슈퍼컴퓨터가 결합된 이지스가 마침내 탄생했다."
대함미사일,"1950년대 후반에 미사일 기술이 급속하게 발전하고, 멀리 떨어진 함선을 대함미사일로 직접 공격할 수 있는 시대로 접어들게 되었다."
대함미사일,"신형 센서와 전방시현 적외선 HMD(Helmet-mounted display), 공대공/공대지 전용 멀티모드 레이더, 대함미사일 및 중거리 미사일 등이 새로 통합되었다."
대함미사일,TASM은 Tomahawk Anti-Ship Missile(토마호크 대함미사일)의 준말이다.
대함미사일,더구나 1975년에 소련 해군이 실시한 오케안(Okean) 75 해상기동훈련에서 다수의 대함미사일을 한꺼번에 발사하여 기동함대의 방어망을 돌파하는 작전을 공개하면서 NATO 해군을 압박하였다.
대함미사일,B형은 항모에서 이함하여 대함미사일을 장착하고 접근하는 소련 장거리 폭격기를 요격할 목적으로 개발됐다.
대함미사일,이후 20세기 중반에 대함미사일이 등장하기 전까지 상대의 체급이 크면 교전을 회피해도 크게 문제가 되지 않았을 정도였다.
대함미사일,"돌핀급은 가브리엘(Gabriel) 대함미사일도 운용할 수 있을 것으로 추정되며, 가브리엘 운용이 가능하다면 여기에도 핵탄두를 장착하여 투발이 가능하다."
대함미사일,"이 시점에서 미 하원 소위원회는 달라진 세계 환경을 기반으로 하여 처음부터 위협 요소와 DDG-1000의 역할을 다시 분석했지만, 새로운 환경에서는 함대 방공과 탄도미사일, 대함미사일 위협이 가장 심각한 문제라는 결과가 도출되었기 때문에 사업 자체가 취소되지는 않았다."
대함미사일,1980년대 당시에 유럽 해군의 호위함은 1950~60년대에 개발된 무기체계를 탑재한 노후 전투함이 많았고 소련 해군의 대함미사일 공격에 취약하였다.
대함미사일,반면 미 해군은 대함미사일을 장착한 장거리 폭격기 위협이 우려되었기 때문에 고속으로 비행하는 항모 기반의 장거리 요격기 개념을 도입해 소련의 폭격기를 원거리에서 공대공 미사일로 제거하고자 했다.
대함미사일,"호주 해군은 2010년에 대함미사일 방어 능력을 향상하고자 안작급 호위함에 CEAFAR 다기능 레이더, ESSM 함대공 미사일, 하푼 함대함 미사일을 탑재하는 대대적인 성능개량을 실시하였다."
대함미사일,잠수함 내부에는 어뢰와 대함미사일을 합쳐 14발 또는 기뢰 28발이 탑재된다.
대함미사일,대함무장으로는 RGM-84 하푼(Harpoon) 블록(Block) 1C 함대함미사일을 4연장 발사관에 격납하고 있다.
대함미사일,다만 고속으로 접근하는 대함미사일에 대응할 수 있는 근접방어무기(CIWS)가 없다는 점이 특이하다.
대함미사일,항공모함인 카보우르급은 함대함미사일을 탑재하지 않는다.
대함미사일,"19 유탄발사기, RBS 17 함대함미사일 발사기를 탑재할 수 있다."
대함미사일,"장거리 타격 무장으로 일본에서 자체 개발한 90식 함대함미사일을 탑재하는데, 선미에 2연장 발사대를 교차식으로 설치하여 최대 4발까지 탑재한다."
대함미사일,해상 전투에 사용하는 함대함미사일은 대함미사일의 강국답게 자국에서 개발한 NSM(Naval Strike Missile)을 탑재한다.
대함미사일,대만 의회가 노후함을 강매한다며 반대했지만 결국 대안이 없어 SM-2 블록 IIIA 대공미사일과 하푼 블록 II 대함미사일을 운용할 수 있도록 성능을 개량하는 조건으로 도입이 결정되면서 지룽급으로 재탄생했다.
대함미사일,"지금도 노르웨이 해안선 방어는 해안포와 지대함미사일, 고속정을 중심을 이루고 있다."
대함미사일,그런데 이때 아랍 국가의 함정들을 공격한 주무기도 대함미사일인 가브리엘이었다.
대함미사일,이로써 대함미사일을 이용하면 체급의 차이를 넘어 교전이 가능함이 입증되었다.
대함미사일,다만 탄두가 여타 대함미사일보다 큰 454kg에 이르러 목표에 명중될 경우 상당한 위력을 발휘할 수 있다.
대함미사일,P-15는 서방의 대함미사일과 비교하면 동체가 굵고 앞이 뭉툭해서 전반적으로 둔탁해 보이는 이미지다.
대함미사일,"이와 관련하여, 중국은 남중국해에서 미 공군과 해군의 접근을 거부하기 위해 난사군도의 인공섬에 지대공미사일인 HQ-9B(사거리 300km)와 지대함미사일인 YJ-12B(사거리 546km)를 배치했다."
대함미사일,현재는 구식 대함미사일 취급을 받지만 가격대 성능비가 좋아 여전히 많은 수량이 일선에서 활약 중이다.
대함미사일,"GRAU(소련 포병 총국)의 분류 기준으로는 4K40, 나토 식별코드로 SS-N-2 스틱스(Styx)라는 다양한 이름으로도 불리는 P-15 테르밋(Termit)은 최초도, 동시대 최고의 성능도 아니었지만 대함미사일이 확고한 해전의 주인공이 되었음을 알려준 시금석 같은 존재다."
대함미사일,노르웨이의 대표적인 방위산업체인 콩스베르그 디펜스 시스템즈(Kongsberg Defense Systems)가 대함미사일 분야에서 유명한 것도 이러한 배경에서 비롯되었다.
대함미사일,특공 작전이나 최후의 결전이 아니라면 대함미사일 등장 이전에 체급이 다른 군함들이 대결을 펼친다는 것이 말이 되지 않았다.
대함미사일,"주 임무인 함대 방공 외에도 하푼(Harpoon) 대함미사일로 대함 작전을, Mk46 어뢰발사관과 2기의 대잠헬기를 이용해 대잠 전투를 벌일 수 있다."
대함미사일,먼 거리에서 강력하게 타격을 가할 수 있는 대함미사일이 등장하면서 그러했던 오래된 해전의 방법이 완전히 바뀌었다.
대함미사일,"CN-235는 기본적으로 수송기 사양이지만 해상초계기 형상 등은 무장이 가능한데, 이 경우 3개의 하드포인트가 각각의 주익 아래에 설치되어 있어 하푼(Harpoon) 대함미사일을 장착할 수 있다."
대함미사일,"SM39 엑조세(Exocet) 대함미사일과 어뢰 외에도 기뢰를 30발까지 탑재할 수 있으며, 필요에 따라 SCALP 함대지 순항미사일도 운용할 수 있다."
대함미사일,"내부 무장창에는 기뢰, 폭탄, 그리고 핵탄두를 갖춘 폭뢰, 스팅레이(Sting Ray) 어뢰와 하푼(Harpoon) 대함미사일도 달았다."
대함미사일,이에 따라 우달로이 II급은 P-270 모스키트(SS-N-22 Sunburn) 대함미사일을 탑재하도록 개량되었다.
대함미사일,"돌핀급 잠수함은 대함미사일, 기뢰, 미끼(decoy), STN 아틀라스(Atlas) 와이어 유도식 DM2A3 어뢰를 운용한다."
대함미사일,"운용 가능한 무장은 30mm 아덴 기관포 포드, 로켓탄 포드, AIM-9 사이드와인더 단거리 공대공 미사일, AIM-120 암람(AMRAAM) 중거리 공대공 미사일, 대함미사일, 로켓 발사기, 레이저 유도폭탄 등이다."
대함미사일,"대함미사일 자체가 생소하던 1960년대에 60톤급에 불과한 소형 고속정으로 1,700톤급 구축함을 격침시켰다는 것 자체가 믿기 힘든 사건이었다."
대함미사일,하지만 함재기가 뜨고 내려야 하는 항모의 특성 상 기류를 어지럽히거나 선체를 흔드는 미사일류를 설치할 수 없으므로 초음속 대함미사일 위협 등에 대해서는 취약할 수밖에 없다.
대함미사일,대함미사일은 그렇게 거포의 시대가 물러갔음에도 여전히 거함이 존재할 수밖에 없었던 패러다임에 커다란 변혁을 가져온 무기다.
대함미사일,"그런데 1967년 소련제 스틱스 대함미사일에 이스라엘의 에일라트(INS Eilat) 구축함이 격침당하는 사건이 발생하자, 미 해군은 비상이 걸렸다."
대형 수송기,글로브마스터 III의 가장 독특한 장점은 대형 수송기임에도 불구하고 이착륙 거리를 길게 확보할 필요가 없다는 점이다.
돌격소총,"하지만 돌격소총의 가장 핵심적인 아이디어, 즉 ‘권총탄과 소총탄의 중간 탄약을 사용하는 속사성 높은 총기’라는 것 자체는 예상 외로 일찍부터 나타났다."
돌격소총,이에 따라 AK-47은 드디어 소련군의 미래를 짊어질 돌격소총으로 채용되었다.
돌격소총,돌격소총의 아이디어를 처음으로 실전에 투입한 나라는 독일이다.
돌격소총,56mm 버전으로 탄종을 바꾸어 새로운 돌격소총을 만든다는 것이었다.
돌격소총,"다른 국가들에서도 일선에 배치되었던 총기들은 대부분 연한이 되어 교체되었으며, 대테러부대들도 진작에 MP5로 바꾼 후에 이제는 M4 계열 등의 돌격소총으로 교체하고 있다."
돌격소총,1970년대 들어 돌격소총들이 자리잡게 되면서 군용 소화기로서 우지의 입지는 크게 줄어들었다.
돌격소총,"AK-74는 기본적으로는 AKM과 동일한 외양과 구조이지만,미국의 M16 소총처럼 현대적 돌격소총의 면모를 갖추게  되었다."
돌격소총,한편 1946년부터 다시 시작된 돌격소총 사업에는 커다란 변경이 생겼다.
돌격소총,"그리고 독일의 StG44 돌격소총이나 미국의 M1개런드, M1카빈 등 대량생산이 가능한 자동/반자동 소총류가 잇따라 등장하면서 개인화기도 자동 장전의 시대가 도래했음은 누가 봐도 분명해졌다."
돌격소총,돌격소총의 개발과 함께 소련은 반자동소총의 개발도 동시에 진행했다.
돌격소총,62x41mm M1943탄에 바탕한 소련판 '돌격소총'을 개발할 것을 결의했다.
돌격소총,"그러나 표도로프 자동소총은 단연발의 선택이 가능하고 25발의 탄창을 채용했으며, 다소 위력이 약한 탄을 사용함으로써 세계 최초의 현대적인 돌격소총(Assault Rifle)이라고 불릴 수 있는 조건을 어느 정도 갖추고 있었다."
돌격소총,"92x33mm), 즉 독일의 StG44 돌격소총에 쓰던 바로 그것이었다."
돌격소총,"이 과정에서G3 소총의 롤러로킹 방식에 바탕하여 G41 돌격소총이나 HK21 경기관총,MP5 기관단총등을 만들면서 HK 무기체계를 완성해나갔다."
돌격소총,1911 휴고세계 최초의 기관단총인 MP-18과 세계 최초의 돌격소총인 StG-45를 만들어 유명했던 독일의 총기업체인 슈마이저(Schmeisser GmbH)는 요즘은 AR-15/M16 기반의 소총을 만든다.
돌격소총,56mm 버전으로 소구경화한AR-15 돌격소총을 선보였다.
돌격소총,94g)을 총과 함께 개발해 사용함으로써 비교적 짧고 가벼운 총으로도 높은 연사 능력을 확보하는(그 대신 사거리와 위력을 약간 희생하는) 현대적 돌격소총의 아이디어를 의외로 비슷하게 실현한 바 있다.
돌격소총,그러나 첫 소총의 개발경험은 칼라시니코프에게 새로운 개념의 돌격소총에 대한 커다란 영감을 안겨주었다.
돌격소총,"“아프타마트”는 러시아가 자동소총 혹은 돌격소총을 가리키는 단어로 이때 처음 쓰이기 시작했는데, 그것이 오늘날까지 이어지고 있다- AK가 “아프타마트 칼라시니코바(Avtomat Kalashinikova)”, 즉 “칼라시니코프 돌격소총”의 약자이니 말이다."
돌격소총,그러나전차 승무원이나 공용화기사수들처럼돌격소총으로 무장하는 것이 거추장스러운 인원들이 있었다.
돌격소총,돌격소총이 ‘자동 사격이 가능’하며 ‘자동 사격의 컨트롤을 개선하기 위해 기존 소총탄보다 약한 탄약’을 사용한다는 개념으로 보면 틀린 것은 아니다.
돌격소총,"토치마쉬는 특수탄약과 소화기 등에 특화된 개발을 수행해왔으며, 특히 1960~70년대에 SPP-1이나 APS(АПС, Автомат Подводный Специальный, 특수 수중돌격소총)와 같은 수중발사총기 등을 만들면서 독특한 역량을 과시한 바 있다."
돌격소총,게다가 애초에 소음저격소총만을 생산하려고 했지만 특수부대에서 제식무장으로 요구함에 따라 1983년경부터 소음돌격소총까지 개발이 가속화되었다.
돌격소총,"새로운 소음돌격소총은 AS( А С,) '발(Вал)'로 명명되었다."
돌격소총,한편 개머리판은 AS '발' 소음돌격소총과는 달리 고정식으로 목제로 만들어졌다.
돌격소총,AS 발 소음돌격소총과 함께 VSS는 러시아 특수부대들이 애용하던 총기였다.
돌격소총,"사실 2차대전 당시 독일의 돌격소총(Sturmgewehr)들을 만들 때부터 총몸에 저탄소강을 썼는데, 돌격소총의 후계자라고 할 수 있는 CETME 소총도 당연히 이런 전철을 따랐던 것이다."
돌격소총,게다가 애초에CETME 소총은 독일의 돌격소총처럼 상대적으로 저위력의 탄환을 발사하기 위해 만들어졌다.
돌격소총,"30구경 카빈탄을 사용할 수 있는 StG45 돌격소총이었다, CEAM에서 일하던 또다른 마우저 출신의 총기설계자인 시오도어 뤄플러( Theodor Löffler) 는 모델50을 선보였는데 이 또한 StG45에 기반한 모델이었다."
돌격소총,"이는 SR-3 '비흐르' 돌격소총에서 채용했던 작동방식을 그대로 활용한 것인데, 9x21mm탄이 워낙 반동이 컸기 때문에 굳이 소총의 작동방식을 채용했다."
돌격소총,그러나 점차 기관단총이라는 단어보다 자동소총이나 돌격소총이라는 단어로 바뀌기 시작했다.
돌격소총,이에 따라 기존의 소음저격소총 시제모델을 바탕으로 돌격소총으로 만들기 위한 개발작업이 시작되었다.
돌격소총,"그러나 소음돌격소총까지 요구되자 이제 400m에서 몸통을 맞춰야만 했고, 이는 400m에서 6B2 방탄조끼를 관통할 능력이 요구된다는 뜻이었다."
돌격소총,사실 중요한 설계상의 어려움은 빈토레즈의 개발을 통해서 거의 모두 해결됐기 때문에 소음돌격소총의 개발은 상대적으로 쉬웠다.
돌격소총,"AS 발의 채용은 소련군 내에 소음돌격소총이라는 새로운 장르를 정착시킨 계기가 되었지만, 9x39mm 탄을 보편화시키는 계기도 되었다."
돌격소총,AS 발은 롱스트로크 가스피스톤 작동방식을 채용한 소음 돌격소총이다.
돌격소총,"돌격소총이라고 분류했지만, 실제로는 최대 사거리가 400m 이하이기에 기관단총으로 분류할 수도 있으며, PDW로 분류할 수도 있다."
돌격소총,"당연히 신형 소음돌격소총은 특수부대를 위주로 배치되었으며, 파괴공작이나 전략정찰 임무에 투입되는 대원들이 활용했다."
돌격소총,"그러나 저격을 중시하는 빈토레즈와는 달리 돌격소총/기관단총으로써 전투시에 2~4발의 짧은 점사나 6~8발의 긴 점사 등을 제공하면서 화력을 제공할 수 있었으며, 야전신뢰성에서 AK 소총에 비하여 뒤떨어지지 않는 능력을 과시했다."
돌격소총,"AK-47 돌격소총의 등장으로 더 이상 보병에게 파파샤 같은 기관단총을 무장할 필요가 없었기도 했거니와, 장갑차나 항공기 승무원용의 개인방어무기(PDW)로는 권총에 기반한스테치킨 APS나AKS-74U와 같은 대안들이 존재했기 때문이다."
돌격소총,5mm탄의 적용으로 러시아는 지금도 표도로프 자동소총을 ‘세계 최초의 돌격소총’이라고 주장한다.
돌격소총,"SR-2에서는 기존의 돌격소총이나 기관단총들과는 달리 조정간은 총기의 왼쪽으로 옮겨가야 했으며, 사거리는 통상의 교전거리인 100m와 유효제압사거리인 200m에서 조정할 수 있어야만 했다."
